batch_index,batch_size,site_position,site_id,site,domain,previous_sitemap,sitemap_url,discovery_stage,reason,decision,crawl_complete,urls_count,pass_name,checked
1,2000,6,eref-265886,https://www.01banque.com/,01banque.com,https://www.01banque.com/sitemaps.xml,https://www.01banque.com/sitemaps.xml,known_sitemap,ok,ok,True,647,pass-1,https://www.01banque.com/sitemaps.xml
1,2000,6,eref-49862,http://www.8artcity.com,8artcity.com,,https://www.8artcity.com/sitemap_index.xml,robots.txt,ok,ok,True,92,pass-2,https://www.8artcity.com/robots.txt; https://www.8artcity.com/sitemap_index.xml
1,2000,7,eref-116639,https://www.01kitsgraphiques.com,01kitsgraphiques.com,https://01kitsgraphiques.com/sitemap.xml,https://01kitsgraphiques.com/sitemap.xml,known_sitemap,ok,ok,True,83,pass-1,https://01kitsgraphiques.com/sitemap.xml
1,2000,7,eref-33592,http://www.abafou.com,abafou.com,,https://www.abafou.com/sitemap_index.xml,robots.txt,ok,ok,True,1068,pass-2,https://abafou.com/robots.txt; https://www.abafou.com/sitemap_index.xml
1,2000,8,eref-145014,https://www.01langue.org,01langue.org,https://www.01langue.org/wp-sitemap.xml,https://www.01langue.org/wp-sitemap.xml,known_sitemap,ok,ok,True,48,pass-1,https://www.01langue.org/wp-sitemap.xml
1,2000,8,eref-270829,https://achats-solidaire.com,achats-solidaire.com,,https://achats-solidaire.com/index.php/sitemap_index.xml,common_path,invalid_xml,retry_later,False,0,pass-2,https://achats-solidaire.com/robots.txt; https://www.achats-solidaire.com/robots.txt; http://achats-solidaire.com/robots.txt; http://www.achats-solidaire.com/robots.txt; https://achats-solidaire.com/sitemap.xml; https://achats-solidaire.com/sitemap.xml.gz; https://achats-solidaire.com/sitemap_index.xml; https://achats-solidaire.com/sitemap-index.xml; https://achats-solidaire.com/sitemapindex.xml; https://achats-solidaire.com/wp-sitemap.xml; https://achats-solidaire.com/sitemaps.xml; https://achats-solidaire.com/sitemap.php; https://achats-solidaire.com/sitemap/sitemap.xml; https://achats-solidaire.com/sitemap/index.xml; https://achats-solidaire.com/index.php/sitemap.xml; https://achats-solidaire.com/index.php/sitemap.xml.gz; https://achats-solidaire.com/index.php/sitemap_index.xml
1,2000,9,eref-28410,https://01voyage.com,01voyage.com,https://01voyage.com/sitemap_index.xml,https://01voyage.com/sitemap_index.xml,known_sitemap,ok,ok,True,204,pass-1,https://01voyage.com/sitemap_index.xml
1,2000,9,eref-294138,https://acimps.org/,acimps.org,,https://www.acimps.org/sitemap_index.xml,robots.txt,invalid_xml,retry_later,False,69,pass-2,https://www.acimps.org/robots.txt; https://www.acimps.org/sitemap_index.xml
1,2000,10,eref-169330,https://www.01webmaster.com/,01webmaster.com,https://01webmaster.com/sitemap.xml,https://01webmaster.com/sitemap.xml,known_sitemap,ok,ok,True,74,pass-1,https://01webmaster.com/sitemap.xml
1,2000,10,eref-123087,https://acte-gratuit.net,acte-gratuit.net,,,no_sitemap_found,no_sitemap_found,exclude_candidate,False,0,pass-2,https://acte-gratuit.net/robots.txt; https://acte-gratuit.net/sitemap_index.xml; https://www.acte-gratuit.net/robots.txt; https://acte-gratuit.net/sitemap_index.xml; http://acte-gratuit.net/robots.txt; https://acte-gratuit.net/sitemap_index.xml; http://www.acte-gratuit.net/robots.txt; https://acte-gratuit.net/sitemap_index.xml; https://acte-gratuit.net/sitemap.xml; https://acte-gratuit.net/sitemap.xml.gz; https://acte-gratuit.net/sitemap_index.xml; https://acte-gratuit.net/sitemap-index.xml; https://acte-gratuit.net/sitemapindex.xml; https://acte-gratuit.net/wp-sitemap.xml; https://acte-gratuit.net/sitemaps.xml; https://acte-gratuit.net/sitemap.php; https://acte-gratuit.net/sitemap/sitemap.xml; https://acte-gratuit.net/sitemap/index.xml; https://acte-gratuit.net/index.php/sitemap.xml; https://acte-gratuit.net/index.php/sitemap.xml.gz; https://acte-gratuit.net/index.php/sitemap_index.xml; https://acte-gratuit.net/post-sitemap.xml; https://acte-gratuit.net/page-sitemap.xml; https://acte-gratuit.net/article-sitemap.xml; https://acte-gratuit.net/news-sitemap.xml; https://acte-gratuit.net/product-sitemap.xml; https://acte-gratuit.net/category-sitemap.xml; https://www.acte-gratuit.net/sitemap.xml; https://www.acte-gratuit.net/sitemap.xml.gz; https://www.acte-gratuit.net/sitemap_index.xml
1,2000,11,eref-112812,https://www.05covoiturage.fr/,05covoiturage.fr,https://www.05covoiturage.fr/sitemap-news.xml,https://www.05covoiturage.fr/sitemap-news.xml,known_sitemap,ok,ok,True,1,pass-1,https://www.05covoiturage.fr/sitemap-news.xml
1,2000,11,eref-47587,https://actufinance.fr/,actufinance.fr,,https://actufinance.fr/sitemap_index.xml,robots.txt,invalid_xml,retry_later,False,5176,pass-2,https://www.actufinance.fr/robots.txt; https://actufinance.fr/sitemap_index.xml
1,2000,12,eref-80152,https://www.05voyageurs.com,05voyageurs.com,https://05voyageurs.com/sitemap_index.xml,https://05voyageurs.com/sitemap_index.xml,known_sitemap,ok,ok,True,158,pass-1,https://05voyageurs.com/sitemap_index.xml
1,2000,12,eref-193847,http://afprelaxnews.com,afprelaxnews.com,,,no_sitemap_found,no_sitemap_found,exclude_candidate,False,0,pass-2,https://www.afprelaxnews.com/robots.txt; https://afprelaxnews.com/sitemap_index.xml; https://afprelaxnews.com/robots.txt; https://afprelaxnews.com/sitemap_index.xml; http://www.afprelaxnews.com/robots.txt; https://afprelaxnews.com/sitemap_index.xml; http://afprelaxnews.com/robots.txt; https://afprelaxnews.com/sitemap_index.xml; https://www.afprelaxnews.com/sitemap.xml; https://www.afprelaxnews.com/sitemap.xml.gz; https://www.afprelaxnews.com/sitemap_index.xml; https://www.afprelaxnews.com/sitemap-index.xml; https://www.afprelaxnews.com/sitemapindex.xml; https://www.afprelaxnews.com/wp-sitemap.xml; https://www.afprelaxnews.com/sitemaps.xml; https://www.afprelaxnews.com/sitemap.php; https://www.afprelaxnews.com/sitemap/sitemap.xml; https://www.afprelaxnews.com/sitemap/index.xml; https://www.afprelaxnews.com/index.php/sitemap.xml; https://www.afprelaxnews.com/index.php/sitemap.xml.gz; https://www.afprelaxnews.com/index.php/sitemap_index.xml; https://www.afprelaxnews.com/post-sitemap.xml; https://www.afprelaxnews.com/page-sitemap.xml; https://www.afprelaxnews.com/article-sitemap.xml; https://www.afprelaxnews.com/news-sitemap.xml; https://www.afprelaxnews.com/product-sitemap.xml; https://www.afprelaxnews.com/category-sitemap.xml; https://afprelaxnews.com/sitemap.xml; https://afprelaxnews.com/sitemap.xml.gz; https://afprelaxnews.com/sitemap_index.xml
1,2000,13,eref-187049,https://0gaspi.fr/,0gaspi.fr,http://0gaspi.fr/sitemap.xml,http://0gaspi.fr/sitemap.xml,known_sitemap,ok,ok,True,270,pass-1,http://0gaspi.fr/sitemap.xml
1,2000,13,eref-227919,https://afriklive.com,afriklive.com,,,no_sitemap_found,no_sitemap_found,exclude_candidate,False,0,pass-2,https://www.afriklive.com/robots.txt; https://afriklive.com/sitemap_index.xml; https://afriklive.com/robots.txt; https://afriklive.com/sitemap_index.xml; http://www.afriklive.com/robots.txt; https://afriklive.com/sitemap_index.xml; http://afriklive.com/robots.txt; https://afriklive.com/sitemap_index.xml; https://www.afriklive.com/sitemap.xml; https://www.afriklive.com/sitemap.xml.gz; https://www.afriklive.com/sitemap_index.xml; https://www.afriklive.com/sitemap-index.xml; https://www.afriklive.com/sitemapindex.xml; https://www.afriklive.com/wp-sitemap.xml; https://www.afriklive.com/sitemaps.xml; https://www.afriklive.com/sitemap.php; https://www.afriklive.com/sitemap/sitemap.xml; https://www.afriklive.com/sitemap/index.xml; https://www.afriklive.com/index.php/sitemap.xml; https://www.afriklive.com/index.php/sitemap.xml.gz; https://www.afriklive.com/index.php/sitemap_index.xml; https://www.afriklive.com/post-sitemap.xml; https://www.afriklive.com/page-sitemap.xml; https://www.afriklive.com/article-sitemap.xml; https://www.afriklive.com/news-sitemap.xml; https://www.afriklive.com/product-sitemap.xml; https://www.afriklive.com/category-sitemap.xml; https://afriklive.com/sitemap.xml; https://afriklive.com/sitemap.xml.gz; https://afriklive.com/sitemap_index.xml
1,2000,14,eref-44895,http://www.0plus0.com,0plus0.com,https://www.0plus0.com/sitemap_index.xml,https://www.0plus0.com/sitemap_index.xml,known_sitemap,ok,ok,True,822,pass-1,https://www.0plus0.com/sitemap_index.xml
1,2000,14,eref-240796,https://agence-immobiliere-france.fr/,agence-immobiliere-france.fr,,https://agence-immobiliere-france.fr/sitemap.xml,robots.txt,invalid_xml,retry_later,False,4,pass-2,https://agence-immobiliere-france.fr/robots.txt; https://agence-immobiliere-france.fr/sitemap.xml
1,2000,15,eref-201718,https://0xhack.fr,0xhack.fr,https://0xhack.fr/sitemap_index.xml,https://0xhack.fr/sitemap_index.xml,known_sitemap,ok,ok,True,57,pass-1,https://0xhack.fr/sitemap_index.xml
1,2000,15,eref-107087,https://aireo-chauffage.fr,aireo-chauffage.fr,,https://aireo-chauffage.fr/sitemap.xml,common_path,invalid_xml,retry_later,False,195,pass-2,https://www.aireo-chauffage.fr/robots.txt; https://aireo-chauffage.fr/sitemap.html; https://aireo-chauffage.fr/robots.txt; https://aireo-chauffage.fr/sitemap.html; http://www.aireo-chauffage.fr/robots.txt; https://aireo-chauffage.fr/sitemap.html; http://aireo-chauffage.fr/robots.txt; https://aireo-chauffage.fr/sitemap.html; https://www.aireo-chauffage.fr/sitemap.xml
1,2000,16,eref-227911,https://www.1-annuaire.org,1-annuaire.org,https://www.1-annuaire.org/sitemap_index.xml,https://www.1-annuaire.org/sitemap_index.xml,known_sitemap,ok,ok,True,593,pass-1,https://www.1-annuaire.org/sitemap_index.xml
1,2000,16,eref-50412,http://www.ajouter-un-site.com,ajouter-un-site.com,,,no_sitemap_found,no_sitemap_found,exclude_candidate,False,0,pass-2,https://www.ajouter-un-site.com/robots.txt; https://www.ajouter-un-site.com/wp-sitemap.xml; https://ajouter-un-site.com/robots.txt; https://www.ajouter-un-site.com/wp-sitemap.xml; http://www.ajouter-un-site.com/robots.txt; https://www.ajouter-un-site.com/wp-sitemap.xml; http://ajouter-un-site.com/robots.txt; https://www.ajouter-un-site.com/wp-sitemap.xml; https://www.ajouter-un-site.com/sitemap.xml; https://www.ajouter-un-site.com/sitemap.xml.gz; https://www.ajouter-un-site.com/sitemap_index.xml; https://www.ajouter-un-site.com/sitemap-index.xml; https://www.ajouter-un-site.com/sitemapindex.xml; https://www.ajouter-un-site.com/wp-sitemap.xml; https://www.ajouter-un-site.com/sitemaps.xml; https://www.ajouter-un-site.com/sitemap.php; https://www.ajouter-un-site.com/sitemap/sitemap.xml; https://www.ajouter-un-site.com/sitemap/index.xml; https://www.ajouter-un-site.com/index.php/sitemap.xml; https://www.ajouter-un-site.com/index.php/sitemap.xml.gz; https://www.ajouter-un-site.com/index.php/sitemap_index.xml; https://www.ajouter-un-site.com/post-sitemap.xml; https://www.ajouter-un-site.com/page-sitemap.xml; https://www.ajouter-un-site.com/article-sitemap.xml; https://www.ajouter-un-site.com/news-sitemap.xml; https://www.ajouter-un-site.com/product-sitemap.xml; https://www.ajouter-un-site.com/category-sitemap.xml; https://ajouter-un-site.com/sitemap.xml; https://ajouter-un-site.com/sitemap.xml.gz; https://ajouter-un-site.com/sitemap_index.xml
1,2000,17,eref-269444,https://www.1-assurance.com/,1-assurance.com,https://www.1-assurance.com/sitemaps.xml,https://www.1-assurance.com/sitemaps.xml,known_sitemap,ok,ok,True,39,pass-1,https://www.1-assurance.com/sitemaps.xml
1,2000,17,eref-41703,http://www.airpic.net,airpic.net,,,no_sitemap_found,no_sitemap_found,exclude_candidate,False,0,pass-2,https://airpic.net/robots.txt; https://www.airpic.net/sitemap_index.xml; https://www.airpic.net/robots.txt; https://www.airpic.net/sitemap_index.xml; http://airpic.net/robots.txt; https://www.airpic.net/sitemap_index.xml; http://www.airpic.net/robots.txt; https://www.airpic.net/sitemap_index.xml; https://airpic.net/sitemap.xml; https://airpic.net/sitemap.xml.gz; https://airpic.net/sitemap_index.xml; https://airpic.net/sitemap-index.xml; https://airpic.net/sitemapindex.xml; https://airpic.net/wp-sitemap.xml; https://airpic.net/sitemaps.xml; https://airpic.net/sitemap.php; https://airpic.net/sitemap/sitemap.xml; https://airpic.net/sitemap/index.xml; https://airpic.net/index.php/sitemap.xml; https://airpic.net/index.php/sitemap.xml.gz; https://airpic.net/index.php/sitemap_index.xml; https://airpic.net/post-sitemap.xml; https://airpic.net/page-sitemap.xml; https://airpic.net/article-sitemap.xml; https://airpic.net/news-sitemap.xml; https://airpic.net/product-sitemap.xml; https://airpic.net/category-sitemap.xml; https://www.airpic.net/sitemap.xml; https://www.airpic.net/sitemap.xml.gz; https://www.airpic.net/sitemap_index.xml
1,2000,18,eref-41175,https://www.1-bola-de-grossesse.com,1-bola-de-grossesse.com,https://www.1-bola-de-grossesse.com/sitemap_index.xml,https://www.1-bola-de-grossesse.com/sitemap_index.xml,known_sitemap,ok,ok,True,177,pass-1,https://www.1-bola-de-grossesse.com/sitemap_index.xml
1,2000,18,eref-35176,http://www.alainlegaillard.com,alainlegaillard.com,,http://alainlegaillard.com/category-sitemap.xml,common_path,ok,ok,True,6,pass-2,https://alainlegaillard.com/robots.txt; https://www.alainlegaillard.com/sitemap_index.xml; https://www.alainlegaillard.com/robots.txt; https://www.alainlegaillard.com/sitemap_index.xml; http://alainlegaillard.com/robots.txt; https://www.alainlegaillard.com/sitemap_index.xml; http://www.alainlegaillard.com/robots.txt; https://www.alainlegaillard.com/sitemap_index.xml; https://alainlegaillard.com/sitemap.xml; https://alainlegaillard.com/sitemap.xml.gz; https://alainlegaillard.com/sitemap_index.xml; https://alainlegaillard.com/sitemap-index.xml; https://alainlegaillard.com/sitemapindex.xml; https://alainlegaillard.com/wp-sitemap.xml; https://alainlegaillard.com/sitemaps.xml; https://alainlegaillard.com/sitemap.php; https://alainlegaillard.com/sitemap/sitemap.xml; https://alainlegaillard.com/sitemap/index.xml; https://alainlegaillard.com/index.php/sitemap.xml; https://alainlegaillard.com/index.php/sitemap.xml.gz; https://alainlegaillard.com/index.php/sitemap_index.xml; https://alainlegaillard.com/post-sitemap.xml; https://alainlegaillard.com/page-sitemap.xml; https://alainlegaillard.com/article-sitemap.xml; https://alainlegaillard.com/news-sitemap.xml; https://alainlegaillard.com/product-sitemap.xml; https://alainlegaillard.com/category-sitemap.xml; https://www.alainlegaillard.com/sitemap.xml; https://www.alainlegaillard.com/sitemap.xml.gz; https://www.alainlegaillard.com/sitemap_index.xml
1,2000,19,eref-144507,https://www.1-cafe-svp.com,1-cafe-svp.com,https://www.1-cafe-svp.com/sitemap_index.xml,https://www.1-cafe-svp.com/sitemap_index.xml,known_sitemap,ok,ok,True,388,pass-1,https://www.1-cafe-svp.com/sitemap_index.xml
1,2000,19,eref-245681,https://www.algeriemaintenant.com/,algeriemaintenant.com,,https://www.algeriemaintenant.com/sitemap.xml,common_path,sslerror,retry_later,False,0,pass-2,https://algeriemaintenant.com/robots.txt; https://www.algeriemaintenant.com/robots.txt; http://algeriemaintenant.com/robots.txt; http://www.algeriemaintenant.com/robots.txt; https://algeriemaintenant.com/sitemap.xml; https://algeriemaintenant.com/sitemap.xml.gz; https://algeriemaintenant.com/sitemap_index.xml; https://algeriemaintenant.com/sitemap-index.xml; https://algeriemaintenant.com/sitemapindex.xml; https://algeriemaintenant.com/wp-sitemap.xml; https://algeriemaintenant.com/sitemaps.xml; https://algeriemaintenant.com/sitemap.php; https://algeriemaintenant.com/sitemap/sitemap.xml; https://algeriemaintenant.com/sitemap/index.xml; https://algeriemaintenant.com/index.php/sitemap.xml; https://algeriemaintenant.com/index.php/sitemap.xml.gz; https://algeriemaintenant.com/index.php/sitemap_index.xml; https://algeriemaintenant.com/post-sitemap.xml; https://algeriemaintenant.com/page-sitemap.xml; https://algeriemaintenant.com/article-sitemap.xml; https://algeriemaintenant.com/news-sitemap.xml; https://algeriemaintenant.com/product-sitemap.xml; https://algeriemaintenant.com/category-sitemap.xml; https://www.algeriemaintenant.com/sitemap.xml
1,2000,20,eref-93041,https://www.1-casinoenligne.com,1-casinoenligne.com,https://www.1-casinoenligne.com/sitemap_index.xml,https://www.1-casinoenligne.com/sitemap_index.xml,known_sitemap,ok,ok,True,64,pass-1,https://www.1-casinoenligne.com/sitemap_index.xml
1,2000,20,eref-35171,http://www.allhtmlcodes.com,allhtmlcodes.com,,https://www.allhtmlcodes.com/index.php/sitemap_index.xml,common_path,invalid_xml,retry_later,False,0,pass-2,https://www.allhtmlcodes.com/robots.txt; https://www.allhtmlcodes.com/sitemap_index.xml; https://allhtmlcodes.com/robots.txt; https://www.allhtmlcodes.com/sitemap_index.xml; http://www.allhtmlcodes.com/robots.txt; https://www.allhtmlcodes.com/sitemap_index.xml; http://allhtmlcodes.com/robots.txt; https://www.allhtmlcodes.com/sitemap_index.xml; https://www.allhtmlcodes.com/sitemap.xml; https://www.allhtmlcodes.com/sitemap.xml.gz; https://www.allhtmlcodes.com/sitemap_index.xml; https://www.allhtmlcodes.com/sitemap-index.xml; https://www.allhtmlcodes.com/sitemapindex.xml; https://www.allhtmlcodes.com/wp-sitemap.xml; https://www.allhtmlcodes.com/sitemaps.xml; https://www.allhtmlcodes.com/sitemap.php; https://www.allhtmlcodes.com/sitemap/sitemap.xml; https://www.allhtmlcodes.com/sitemap/index.xml; https://www.allhtmlcodes.com/index.php/sitemap.xml; https://www.allhtmlcodes.com/index.php/sitemap.xml.gz; https://www.allhtmlcodes.com/index.php/sitemap_index.xml
1,2000,21,eref-41489,https://www.1-emploi.com,1-emploi.com,http://1-emploi.com/sitemap_index.xml,http://1-emploi.com/sitemap_index.xml,known_sitemap,ok,ok,True,336,pass-1,http://1-emploi.com/sitemap_index.xml
1,2000,21,eref-100687,https://almanimal.org,almanimal.org,,https://www.almanimal.org/sitemap_index.xml,common_path,sslerror,retry_later,False,0,pass-2,https://www.almanimal.org/robots.txt; https://almanimal.org/robots.txt; http://www.almanimal.org/robots.txt; http://almanimal.org/robots.txt; https://www.almanimal.org/sitemap.xml; https://www.almanimal.org/sitemap.xml.gz; https://www.almanimal.org/sitemap_index.xml
1,2000,22,eref-19684,https://www.1-kaki.fr,1-kaki.fr,https://www.1-kaki.fr/sitemap_index.xml,https://www.1-kaki.fr/sitemap_index.xml,known_sitemap,ok,ok,True,360,pass-1,https://www.1-kaki.fr/sitemap_index.xml
1,2000,22,eref-191118,https://animal-seances.com,animal-seances.com,,,no_sitemap_found,no_sitemap_found,exclude_candidate,False,0,pass-2,https://animal-seances.com/robots.txt; https://animal-seances.com/sitemap_index.xml; https://www.animal-seances.com/robots.txt; https://animal-seances.com/sitemap_index.xml; http://animal-seances.com/robots.txt; https://animal-seances.com/sitemap_index.xml; http://www.animal-seances.com/robots.txt; https://animal-seances.com/sitemap_index.xml; https://animal-seances.com/sitemap.xml; https://animal-seances.com/sitemap.xml.gz; https://animal-seances.com/sitemap_index.xml; https://animal-seances.com/sitemap-index.xml; https://animal-seances.com/sitemapindex.xml; https://animal-seances.com/wp-sitemap.xml; https://animal-seances.com/sitemaps.xml; https://animal-seances.com/sitemap.php; https://animal-seances.com/sitemap/sitemap.xml; https://animal-seances.com/sitemap/index.xml; https://animal-seances.com/index.php/sitemap.xml; https://animal-seances.com/index.php/sitemap.xml.gz; https://animal-seances.com/index.php/sitemap_index.xml; https://animal-seances.com/post-sitemap.xml; https://animal-seances.com/page-sitemap.xml; https://animal-seances.com/article-sitemap.xml; https://animal-seances.com/news-sitemap.xml; https://animal-seances.com/product-sitemap.xml; https://animal-seances.com/category-sitemap.xml; https://www.animal-seances.com/sitemap.xml; https://www.animal-seances.com/sitemap.xml.gz; https://www.animal-seances.com/sitemap_index.xml
1,2000,23,eref-168510,https://1-location-voiture.com/,1-location-voiture.com,https://1-location-voiture.com/sitemap.xml,https://1-location-voiture.com/sitemap.xml,known_sitemap,ok,ok,True,54,pass-1,https://1-location-voiture.com/sitemap.xml
1,2000,24,eref-158673,https://www.1-mag-by-mag.com/,1-mag-by-mag.com,https://www.1-mag-by-mag.com/sitemap_index.xml,https://www.1-mag-by-mag.com/sitemap_index.xml,known_sitemap,ok,ok,True,136,pass-1,https://www.1-mag-by-mag.com/sitemap_index.xml
1,2000,25,eref-17621,https://1-mot.com,1-mot.com,https://1-mot.com/sitemap_index.xml,https://1-mot.com/sitemap_index.xml,known_sitemap,ok,ok,True,326,pass-1,https://1-mot.com/sitemap_index.xml
1,2000,26,eref-106360,https://1-true-love.com,1-true-love.com,https://1-true-love.com/sitemap_index.xml,https://1-true-love.com/sitemap_index.xml,known_sitemap,ok,ok,True,593,pass-1,https://1-true-love.com/sitemap_index.xml
1,2000,27,eref-65146,http://www.1-voyage.eu/,1-voyage.eu,https://www.1-voyage.eu/sitemap_index.xml,https://www.1-voyage.eu/sitemap_index.xml,known_sitemap,ok,ok,True,99,pass-1,https://www.1-voyage.eu/sitemap_index.xml
1,2000,28,eref-90839,https://www.1-voyage.fr/,1-voyage.fr,https://www.1-voyage.fr/sitemaps.xml,https://www.1-voyage.fr/sitemaps.xml,known_sitemap,ok,ok,True,373,pass-1,https://www.1-voyage.fr/sitemaps.xml
1,2000,29,eref-157825,https://www.10-15.com,10-15.com,https://www.10-15.com/wp-sitemap.xml,https://www.10-15.com/wp-sitemap.xml,known_sitemap,ok,ok,True,738,pass-1,https://www.10-15.com/wp-sitemap.xml
1,2000,30,eref-236730,https://10-raisons.com,10-raisons.com,https://10-raisons.com/sitemap-news.xml,https://10-raisons.com/sitemap-news.xml,known_sitemap,ok,ok,True,1,pass-1,https://10-raisons.com/sitemap-news.xml
1,2000,31,eref-229726,https://100-livres-pour-reussir.fr/,100-livres-pour-reussir.fr,https://100-livres-pour-reussir.fr/sitemap_index.xml,https://100-livres-pour-reussir.fr/sitemap_index.xml,known_sitemap,ok,ok,True,73,pass-1,https://100-livres-pour-reussir.fr/sitemap_index.xml
1,2000,32,eref-15901,https://1000-arbres.com,1000-arbres.com,https://1000-arbres.com/sitemap_index.xml,https://1000-arbres.com/sitemap_index.xml,known_sitemap,ok,ok,True,557,pass-1,https://1000-arbres.com/sitemap_index.xml
1,2000,33,eref-208971,https://www.100000watts.com,100000watts.com,https://www.100000watts.com/sitemap_index.xml,https://www.100000watts.com/sitemap_index.xml,known_sitemap,ok,ok,True,327,pass-1,https://www.100000watts.com/sitemap_index.xml
1,2000,34,eref-76356,https://sante.10001mb.com,10001mb.com,https://sante.10001mb.com/sitemap_index.xml,https://sante.10001mb.com/sitemap_index.xml,known_sitemap,ok,ok,True,41,pass-1,https://sante.10001mb.com/sitemap_index.xml
1,2000,35,eref-205689,https://www.1000citations.com,1000citations.com,https://www.1000citations.com/sitemap_index.xml,https://www.1000citations.com/sitemap_index.xml,known_sitemap,ok,ok,True,348,pass-1,https://www.1000citations.com/sitemap_index.xml
1,2000,36,eref-20238,https://1000decos.fr/,1000decos.fr,https://1000decos.fr/sitemap_index.xml,https://1000decos.fr/sitemap_index.xml,known_sitemap,ok,ok,True,444,pass-1,https://1000decos.fr/sitemap_index.xml
1,2000,37,eref-17069,https://www.1000fom.org,1000fom.org,https://www.1000fom.org/sitemap_index.xml,https://www.1000fom.org/sitemap_index.xml,known_sitemap,ok,ok,True,1029,pass-1,https://www.1000fom.org/sitemap_index.xml
1,2000,38,eref-192492,https://1000jours1001nuits.net,1000jours1001nuits.net,https://1000jours1001nuits.net/sitemap_index.xml,https://1000jours1001nuits.net/sitemap_index.xml,known_sitemap,ok,ok,True,30,pass-1,https://1000jours1001nuits.net/sitemap_index.xml
1,2000,39,eref-287407,https://www.1000startups.fr,1000startups.fr,https://1000startups.fr/sitemap_index.xml,https://1000startups.fr/sitemap_index.xml,known_sitemap,ok,ok,True,132,pass-1,https://1000startups.fr/sitemap_index.xml
