batch_index,batch_size,site_position,site_id,site,domain,previous_sitemap,sitemap_url,discovery_stage,reason,decision,crawl_complete,urls_count,pass_name,checked
2,2000,2960,eref-254636,https://assunvoile.com,assunvoile.com,,https://www.assunvoile.com/sitemap_index.xml,robots.txt,ok,ok,True,121,pass-1,https://www.assunvoile.com/robots.txt; https://www.assunvoile.com/sitemap_index.xml
2,2000,2961,eref-138964,https://assur-petit-prix.fr/,assur-petit-prix.fr,,https://assur-petit-prix.fr/sitemap_index.xml,robots.txt,ok,ok,True,157,pass-1,https://assur-petit-prix.fr/robots.txt; https://assur-petit-prix.fr/sitemap_index.xml
2,2000,2962,eref-212053,https://assur1max.com,assur1max.com,,https://assur1max.com/sitemap.xml,robots.txt,ok,ok,True,87,pass-1,https://www.assur1max.com/robots.txt; https://assur1max.com/sitemap.xml
2,2000,2963,eref-158753,https://www.assurance-actu.fr,assurance-actu.fr,,http://www.assurance-actu.fr/sitemap_index.xml,robots.txt,ok,ok,True,208,pass-1,https://www.assurance-actu.fr/robots.txt; http://www.assurance-actu.fr/sitemap_index.xml
2,2000,2964,eref-288993,https://assurance-actualites.fr,assurance-actualites.fr,,https://assurance-actualites.fr/sitemap_index.xml,robots.txt,ok,ok,True,364,pass-1,https://assurance-actualites.fr/robots.txt; https://assurance-actualites.fr/sitemap_index.xml
2,2000,2965,eref-47288,https://assurance-auto-jeune-conducteur.com,assurance-auto-jeune-conducteur.com,,https://assurance-auto-jeune-conducteur.com/sitemap.xml,robots.txt,ok,ok,True,2282,pass-1,https://www.assurance-auto-jeune-conducteur.com/robots.txt; https://assurance-auto-jeune-conducteur.com/sitemap.xml
2,2000,2966,eref-28358,https://www.assurance-auto-prestige.com/,assurance-auto-prestige.com,,https://www.assurance-auto-prestige.com/sitemap.xml,common_path,ok,ok,True,19,pass-1,https://www.assurance-auto-prestige.com/robots.txt; https://assurance-auto-prestige.com/robots.txt; http://www.assurance-auto-prestige.com/robots.txt; http://assurance-auto-prestige.com/robots.txt; https://www.assurance-auto-prestige.com/sitemap.xml
2,2000,2967,eref-286541,https://assurance-banque-credit.fr,assurance-banque-credit.fr,,https://assurance-banque-credit.fr/wp-sitemap.xml,robots.txt,ok,ok,True,73,pass-1,https://assurance-banque-credit.fr/robots.txt; https://assurance-banque-credit.fr/wp-sitemap.xml
2,2000,2968,eref-286536,https://assurance-banque-mutuelle.fr,assurance-banque-mutuelle.fr,,https://assurance-banque-mutuelle.fr/wp-sitemap.xml,robots.txt,ok,ok,True,73,pass-1,https://assurance-banque-mutuelle.fr/robots.txt; https://assurance-banque-mutuelle.fr/wp-sitemap.xml
2,2000,2969,eref-286550,https://assurance-banque-retraite.fr,assurance-banque-retraite.fr,,https://assurance-banque-retraite.fr/wp-sitemap.xml,robots.txt,ok,ok,True,76,pass-1,https://assurance-banque-retraite.fr/robots.txt; https://assurance-banque-retraite.fr/wp-sitemap.xml
2,2000,2970,eref-259496,https://www.assurance-blog.com/,assurance-blog.com,,https://www.assurance-blog.com/sitemaps.xml,robots.txt,ok,ok,True,60,pass-1,https://assurance-blog.com/robots.txt; https://www.assurance-blog.com/sitemap_index.xml
2,2000,2971,eref-286538,https://assurance-bourse-credit.fr,assurance-bourse-credit.fr,,https://assurance-bourse-credit.fr/wp-sitemap.xml,robots.txt,ok,ok,True,74,pass-1,https://www.assurance-bourse-credit.fr/robots.txt; https://assurance-bourse-credit.fr/wp-sitemap.xml
2,2000,2972,eref-286517,https://assurance-bourse-mutuelle.fr,assurance-bourse-mutuelle.fr,,https://assurance-bourse-mutuelle.fr/wp-sitemap.xml,robots.txt,ok,ok,True,74,pass-1,https://www.assurance-bourse-mutuelle.fr/robots.txt; https://assurance-bourse-mutuelle.fr/wp-sitemap.xml
2,2000,2973,eref-286526,https://assurance-bourse-retraite.fr,assurance-bourse-retraite.fr,,https://assurance-bourse-retraite.fr/wp-sitemap.xml,robots.txt,ok,ok,True,75,pass-1,https://www.assurance-bourse-retraite.fr/robots.txt; https://assurance-bourse-retraite.fr/wp-sitemap.xml
2,2000,2974,eref-175806,https://assurance-drone.top/,assurance-drone.top,,https://assurance-drone.top/sitemap_index.xml,robots.txt,ok,ok,True,55,pass-1,https://www.assurance-drone.top/robots.txt; https://assurance-drone.top/sitemap_index.xml
2,2000,2975,eref-126505,https://www.assurance-emprunteur-loi-lemoine.com/,assurance-emprunteur-loi-lemoine.com,,https://assurance-emprunteur-loi-lemoine.com/sitemap_index.xml,robots.txt,ok,ok,True,100,pass-1,https://www.assurance-emprunteur-loi-lemoine.com/robots.txt; https://assurance-emprunteur-loi-lemoine.com/robots.txt; https://assurance-emprunteur-loi-lemoine.com/sitemap_index.xml
