batch_index,batch_size,site_position,site_id,site,domain,previous_sitemap,sitemap_url,discovery_stage,reason,decision,crawl_complete,urls_count,pass_name,checked
5,8000,12468,eref-41608,https://www.emploiparlonsnet.fr,emploiparlonsnet.fr,,https://www.emploiparlonsnet.fr/sitemap_index.xml,common_path,ok,ok,True,420,pass-1,http://www.emploiparlonsnet.fr/robots.txt; http://emploiparlonsnet.fr/robots.txt; https://www.emploiparlonsnet.fr/robots.txt; https://emploiparlonsnet.fr/robots.txt; http://www.emploiparlonsnet.fr/sitemap.xml
5,8000,12469,eref-287826,https://www.emploiplus.net,emploiplus.net,,https://www.emploiplus.net/sitemap_index.xml,common_path,ok,ok,True,153,pass-1,http://www.emploiplus.net/robots.txt; http://emploiplus.net/robots.txt; https://www.emploiplus.net/robots.txt; https://emploiplus.net/robots.txt; http://www.emploiplus.net/sitemap.xml
5,8000,12470,eref-152402,https://emploirama.com/,emploirama.com,,https://emploirama.com/sitemap_index.xml,robots.txt,ok,ok,True,1232,pass-1,http://www.emploirama.com/robots.txt; https://emploirama.com/sitemap_index.xml
5,8000,12471,eref-91078,https://emploirecrutement.fr,emploirecrutement.fr,,https://emploirecrutement.fr/sitemap_index.xml,common_path,ok,ok,True,319,pass-1,http://emploirecrutement.fr/robots.txt; http://www.emploirecrutement.fr/robots.txt; https://emploirecrutement.fr/robots.txt; https://www.emploirecrutement.fr/robots.txt; http://emploirecrutement.fr/sitemap.xml
5,8000,12472,eref-197130,https://www.emplois-medecins-normandie.fr,emplois-medecins-normandie.fr,,https://www.emplois-medecins-normandie.fr/sitemap_index.xml,robots.txt,ok,ok,True,894,pass-1,http://emplois-medecins-normandie.fr/robots.txt; https://www.emplois-medecins-normandie.fr/sitemap_index.xml
5,8000,12473,eref-275804,https://www.emplois-web.fr,emplois-web.fr,,https://www.emplois-web.fr/sitemap_index.xml,robots.txt,ok,ok,True,559,pass-1,http://emplois-web.fr/robots.txt; https://www.emplois-web.fr/sitemap_index.xml
5,8000,12474,eref-41609,https://www.emploiweb.com,emploiweb.com,,https://www.emploiweb.com/sitemap_index.xml,common_path,ok,ok,True,460,pass-1,http://www.emploiweb.com/robots.txt; http://emploiweb.com/robots.txt; https://www.emploiweb.com/robots.txt; https://emploiweb.com/robots.txt; http://www.emploiweb.com/sitemap.xml
5,8000,12475,eref-106716,https://www.empreintes-bebe.com,empreintes-bebe.com,,,no_sitemap_found,no_sitemap_found,exclude_candidate,False,0,pass-1,http://www.empreintes-bebe.com/robots.txt; http://empreintes-bebe.com/robots.txt; https://www.empreintes-bebe.com/robots.txt; https://empreintes-bebe.com/robots.txt; http://www.empreintes-bebe.com/sitemap.xml; http://www.empreintes-bebe.com/sitemap.xml.gz; http://www.empreintes-bebe.com/sitemap_index.xml; http://www.empreintes-bebe.com/sitemap-index.xml; http://www.empreintes-bebe.com/sitemapindex.xml; http://www.empreintes-bebe.com/wp-sitemap.xml; http://www.empreintes-bebe.com/sitemaps.xml; http://www.empreintes-bebe.com/sitemap.php; http://www.empreintes-bebe.com/sitemap/sitemap.xml; http://www.empreintes-bebe.com/sitemap/index.xml; http://www.empreintes-bebe.com/index.php/sitemap.xml; http://www.empreintes-bebe.com/index.php/sitemap.xml.gz; http://www.empreintes-bebe.com/index.php/sitemap_index.xml; http://www.empreintes-bebe.com/post-sitemap.xml; http://www.empreintes-bebe.com/page-sitemap.xml; http://www.empreintes-bebe.com/article-sitemap.xml; http://www.empreintes-bebe.com/news-sitemap.xml; http://www.empreintes-bebe.com/product-sitemap.xml; http://www.empreintes-bebe.com/category-sitemap.xml; http://empreintes-bebe.com/sitemap.xml; http://empreintes-bebe.com/sitemap.xml.gz; http://empreintes-bebe.com/sitemap_index.xml; http://empreintes-bebe.com/sitemap-index.xml; http://empreintes-bebe.com/sitemapindex.xml; http://empreintes-bebe.com/wp-sitemap.xml; http://empreintes-bebe.com/sitemaps.xml
5,8000,12476,eref-277008,https://www.empreintesdigitales.fr,empreintesdigitales.fr,,https://www.empreintesdigitales.fr/wp-sitemap.xml,robots.txt,ok,ok,True,432,pass-1,http://empreintesdigitales.fr/robots.txt; https://www.empreintesdigitales.fr/wp-sitemap.xml
5,8000,12477,eref-270742,https://emprunt-et-credit.com,emprunt-et-credit.com,,https://emprunt-et-credit.com/sitemap_index.xml,robots.txt,ok,ok,True,36,pass-1,http://www.emprunt-et-credit.com/robots.txt; https://emprunt-et-credit.com/sitemap_index.xml
5,8000,12478,eref-295594,https://www.emprunter-malin.com/,emprunter-malin.com,,https://www.emprunter-malin.com/sitemap_index.xml,robots.txt,ok,ok,True,674,pass-1,http://emprunter-malin.com/robots.txt; https://www.emprunter-malin.com/sitemap_index.xml
5,8000,12479,eref-41961,https://emprunter.immo/,emprunter.immo,,https://emprunter.immo/sitemap_index.xml,robots.txt,ok,ok,True,26,pass-1,http://emprunter.immo/robots.txt; https://emprunter.immo/sitemap_index.xml
5,8000,12480,eref-212215,https://emprunteur-assurance.fr,emprunteur-assurance.fr,,https://emprunteur-assurance.fr/sitemap.xml,robots.txt,ok,ok,True,96,pass-1,http://www.emprunteur-assurance.fr/robots.txt; https://emprunteur-assurance.fr/sitemap.xml
5,8000,12481,eref-153855,https://www.empruntez-le.fr,empruntez-le.fr,,https://www.empruntez-le.fr/sitemap_index.xml,robots.txt,ok,ok,True,16,pass-1,http://www.empruntez-le.fr/robots.txt; https://www.empruntez-le.fr/sitemap_index.xml
5,8000,12482,eref-220042,https://empruntpatriotique.fr,empruntpatriotique.fr,,https://empruntpatriotique.fr/sitemap_index.xml,robots.txt,ok,ok,True,124,pass-1,http://www.empruntpatriotique.fr/robots.txt; http://empruntpatriotique.fr/robots.txt; https://www.empruntpatriotique.fr/robots.txt; https://empruntpatriotique.fr/sitemap_index.xml
5,8000,12483,eref-14533,http://www.emretas.net,emretas.net,,https://www.emretas.net/sitemaps.xml,robots.txt,ok,ok,True,502,pass-1,http://www.emretas.net/robots.txt; https://www.emretas.net/sitemaps.xml
5,8000,12484,eref-56927,https://emt-amb.com,emt-amb.com,,https://emt-amb.com/sitemap_index.xml,common_path,ok,ok,True,234,pass-1,http://emt-amb.com/robots.txt; http://www.emt-amb.com/robots.txt; https://emt-amb.com/robots.txt; https://www.emt-amb.com/robots.txt; http://emt-amb.com/sitemap.xml
5,8000,12485,eref-23846,http://www.emule-france.com/,emule-france.com,,https://www.emule-france.com/sitemap_index.xml,robots.txt,ok,ok,True,276,pass-1,http://www.emule-france.com/robots.txt; http://www.emule-france.com/sitemap_index.xml
5,8000,12486,eref-135221,https://emuviews.com/,emuviews.com,,https://www.emuviews.com/sitemap_index.xml,robots.txt,ok,ok,True,2148,pass-1,http://www.emuviews.com/robots.txt; https://www.emuviews.com/sitemap_index.xml
